pokemon_rank,pokemon,slug,season,rule,format,panel,entry_rank,name,name_ja,percentage,type,category,power,accuracy
73,劈斧螳螂,kleavor,M-3,M-B,single,spreads,10,,,0.8,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,moves,1,抛下狠话,すてゼリフ,84.0,dark,status,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,moves,2,闪焰冲锋,フレアドライブ,78.6,fire,physical,120,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,moves,3,ＤＤ金勾臂,DDラリアット,66.8,dark,physical,85,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,moves,4,击掌奇袭,ねこだまし,54.3,normal,physical,40,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,moves,5,磷火,おにび,36.5,fire,status,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,moves,6,挑衅,ちょうはつ,14.6,dark,status,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,moves,7,深渊突刺,じごくづき,9.2,dark,physical,80,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,moves,8,吸取拳,ドレインパンチ,5.3,fighting,physical,75,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,moves,9,近身战,インファイト,5.2,fighting,physical,120,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,moves,10,地震,じしん,4.9,ground,physical,100,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,items,1,文柚果,オボンのみ,56.9,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,items,2,吃剩的东西,たべのこし,17.2,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,items,3,莲蒲果,ヨプのみ,3.6,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,items,4,先制之爪,せんせいのツメ,3.3,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,items,5,腰木果,シュカのみ,2.4,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,items,6,气势披带,きあいのタスキ,2.2,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,items,7,生命宝珠,いのちのたま,1.9,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,items,8,木子果,ラムのみ,1.2,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,items,9,千香果,イトケのみ,1.1,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,items,10,讲究围巾,こだわりスカーフ,1.0,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,abilities,1,威吓,いかく,97.8,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,abilities,2,猛火,もうか,2.2,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,natures,1,固执,いじっぱり,31.5,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,natures,2,淘气,わんぱく,26.9,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,natures,3,慎重,しんちょう,23.0,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,natures,4,悠闲,のんき,5.3,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,natures,5,爽朗,ようき,4.3,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,natures,6,自大,なまいき,2.9,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,natures,7,勇敢,ゆうかん,2.7,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,natures,8,顽皮,やんちゃ,0.9,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,natures,9,怕寂寞,さみしがり,0.6,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,natures,10,大胆,ずぶとい,0.5,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,partners,1,烈咬陆鲨,ガブリアス,,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,partners,2,雷丘,ライチュウ,,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,partners,3,姆克鹰,ムクホーク,,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,partners,4,魔幻假面喵,マスカーニャ,,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,partners,5,幽尾玄鱼,イダイトウ(オス),,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,partners,6,铝钢桥龙,ブリジュラス,,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,partners,7,谜拟丘,ミミッキュ,,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,partners,8,巨金怪,メタグロス,,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,partners,9,快龙,カイリュー,,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,partners,10,喷火龙,リザードン,,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,spreads,1,,,10.3,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,spreads,2,,,6.0,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,spreads,3,,,5.7,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,spreads,4,,,4.3,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,spreads,5,,,3.2,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,spreads,6,,,3.0,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,spreads,7,,,2.5,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,spreads,8,,,2.5,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,spreads,9,,,2.3,,,,
74,炽焰咆哮虎,incineroar,M-3,M-B,single,spreads,10,,,2.1,,,,
75,勾魂眼,sableye,M-3,M-B,single,moves,1,磷火,おにび,80.6,fire,status,,
75,勾魂眼,sableye,M-3,M-B,single,moves,2,移花接木,イカサマ,60.2,dark,physical,95,
75,勾魂眼,sableye,M-3,M-B,single,moves,3,自我再生,じこさいせい,52.7,normal,status,,
75,勾魂眼,sableye,M-3,M-B,single,moves,4,再来一次,アンコール,52.0,normal,status,,
75,勾魂眼,sableye,M-3,M-B,single,moves,5,光墙,ひかりのかべ,32.2,psychic,status,,
75,勾魂眼,sableye,M-3,M-B,single,moves,6,反射壁,リフレクター,27.6,psychic,status,,
75,勾魂眼,sableye,M-3,M-B,single,moves,7,冥想,めいそう,12.8,psychic,status,,
75,勾魂眼,sableye,M-3,M-B,single,moves,8,挑衅,ちょうはつ,12.0,dark,status,,
75,勾魂眼,sableye,M-3,M-B,single,moves,9,定身法,かなしばり,8.8,normal,status,,
75,勾魂眼,sableye,M-3,M-B,single,moves,10,金属爆炸,メタルバースト,8.3,steel,physical,1,
75,勾魂眼,sableye,M-3,M-B,single,items,1,勾魂眼进化石,ヤミラミナイト,32.2,,,,
75,勾魂眼,sableye,M-3,M-B,single,items,2,光之黏土,ひかりのねんど,27.0,,,,
75,勾魂眼,sableye,M-3,M-B,single,items,3,吃剩的东西,たべのこし,15.6,,,,
75,勾魂眼,sableye,M-3,M-B,single,items,4,气势披带,きあいのタスキ,6.2,,,,
75,勾魂眼,sableye,M-3,M-B,single,items,5,文柚果,オボンのみ,6.0,,,,
75,勾魂眼,sableye,M-3,M-B,single,items,6,广角镜,こうかくレンズ,2.4,,,,
75,勾魂眼,sableye,M-3,M-B,single,items,7,洛玫果,ロゼルのみ,2.0,,,,
75,勾魂眼,sableye,M-3,M-B,single,items,8,光粉,ひかりのこな,1.9,,,,
75,勾魂眼,sableye,M-3,M-B,single,items,9,潮湿岩石,しめったいわ,1.9,,,,
75,勾魂眼,sableye,M-3,M-B,single,items,10,心灵香草,メンタルハーブ,0.8,,,,
75,勾魂眼,sableye,M-3,M-B,single,abilities,1,恶作剧之心,いたずらごころ,99.1,,,,
75,勾魂眼,sableye,M-3,M-B,single,abilities,2,慢出,あとだし,0.5,,,,
75,勾魂眼,sableye,M-3,M-B,single,abilities,3,锐利目光,するどいめ,0.4,,,,
75,勾魂眼,sableye,M-3,M-B,single,natures,1,大胆,ずぶとい,40.9,,,,
75,勾魂眼,sableye,M-3,M-B,single,natures,2,淘气,わんぱく,25.8,,,,
75,勾魂眼,sableye,M-3,M-B,single,natures,3,慎重,しんちょう,10.2,,,,
75,勾魂眼,sableye,M-3,M-B,single,natures,4,温和,おだやか,8.0,,,,
75,勾魂眼,sableye,M-3,M-B,single,natures,5,悠闲,のんき,5.5,,,,
75,勾魂眼,sableye,M-3,M-B,single,natures,6,自大,なまいき,3.9,,,,
75,勾魂眼,sableye,M-3,M-B,single,natures,7,固执,いじっぱり,1.8,,,,
75,勾魂眼,sableye,M-3,M-B,single,natures,8,勇敢,ゆうかん,1.5,,,,
75,勾魂眼,sableye,M-3,M-B,single,natures,9,爽朗,ようき,0.7,,,,
75,勾魂眼,sableye,M-3,M-B,single,natures,10,怕寂寞,さみしがり,0.4,,,,
75,勾魂眼,sableye,M-3,M-B,single,partners,1,烈咬陆鲨,ガブリアス,,,,,
75,勾魂眼,sableye,M-3,M-B,single,partners,2,火焰鸡,バシャーモ,,,,,
75,勾魂眼,sableye,M-3,M-B,single,partners,3,姆克鹰,ムクホーク,,,,,
75,勾魂眼,sableye,M-3,M-B,single,partners,4,铝钢桥龙,ブリジュラス,,,,,
75,勾魂眼,sableye,M-3,M-B,single,partners,5,魔幻假面喵,マスカーニャ,,,,,
75,勾魂眼,sableye,M-3,M-B,single,partners,6,雷丘,ライチュウ,,,,,
75,勾魂眼,sableye,M-3,M-B,single,partners,7,谜拟丘,ミミッキュ,,,,,
75,勾魂眼,sableye,M-3,M-B,single,partners,8,钢铠鸦,アーマーガア,,,,,
75,勾魂眼,sableye,M-3,M-B,single,partners,9,巨沼怪,ラグラージ,,,,,
75,勾魂眼,sableye,M-3,M-B,single,partners,10,巨金怪,メタグロス,,,,,
75,勾魂眼,sableye,M-3,M-B,single,spreads,1,,,40.5,,,,
75,勾魂眼,sableye,M-3,M-B,single,spreads,2,,,9.1,,,,
75,勾魂眼,sableye,M-3,M-B,single,spreads,3,,,7.4,,,,
75,勾魂眼,sableye,M-3,M-B,single,spreads,4,,,4.1,,,,
75,勾魂眼,sableye,M-3,M-B,single,spreads,5,,,3.0,,,,
75,勾魂眼,sableye,M-3,M-B,single,spreads,6,,,2.5,,,,
75,勾魂眼,sableye,M-3,M-B,single,spreads,7,,,2.5,,,,
75,勾魂眼,sableye,M-3,M-B,single,spreads,8,,,2.2,,,,
75,勾魂眼,sableye,M-3,M-B,single,spreads,9,,,1.9,,,,
75,勾魂眼,sableye,M-3,M-B,single,spreads,10,,,1.6,,,,
76,狠辣椒,scovillain,M-3,M-B,single,moves,1,寄生种子,やどりぎのタネ,89.9,grass,status,,
76,狠辣椒,scovillain,M-3,M-B,single,moves,2,守住,まもる,86.0,normal,status,,
76,狠辣椒,scovillain,M-3,M-B,single,moves,3,终极吸取,ギガドレイン,72.5,grass,special,75,
76,狠辣椒,scovillain,M-3,M-B,single,moves,4,喷射火焰,かえんほうしゃ,69.5,fire,special,90,
76,狠辣椒,scovillain,M-3,M-B,single,moves,5,替身,みがわり,21.2,normal,status,,
76,狠辣椒,scovillain,M-3,M-B,single,moves,6,妒火,しっとのほのお,12.9,fire,special,70,
76,狠辣椒,scovillain,M-3,M-B,single,moves,7,飞叶风暴,リーフストーム,9.0,grass,special,130,
76,狠辣椒,scovillain,M-3,M-B,single,moves,8,过热,オーバーヒート,8.2,fire,special,130,
76,狠辣椒,scovillain,M-3,M-B,single,moves,9,火焰旋涡,ほのおのうず,4.0,fire,special,35,
76,狠辣椒,scovillain,M-3,M-B,single,moves,10,闪焰冲锋,フレアドライブ,3.5,fire,physical,120,
76,狠辣椒,scovillain,M-3,M-B,single,items,1,狠辣椒进化石,スコヴィラナイト,82.1,,,,
76,狠辣椒,scovillain,M-3,M-B,single,items,2,吃剩的东西,たべのこし,11.8,,,,
76,狠辣椒,scovillain,M-3,M-B,single,items,3,大根茎,おおきなねっこ,1.1,,,,
76,狠辣椒,scovillain,M-3,M-B,single,items,4,生命宝珠,いのちのたま,1.0,,,,
76,狠辣椒,scovillain,M-3,M-B,single,items,5,文柚果,オボンのみ,0.8,,,,
76,狠辣椒,scovillain,M-3,M-B,single,items,6,气势披带,きあいのタスキ,0.8,,,,
76,狠辣椒,scovillain,M-3,M-B,single,items,7,光粉,ひかりのこな,0.3,,,,
76,狠辣椒,scovillain,M-3,M-B,single,items,8,先制之爪,せんせいのツメ,0.2,,,,
76,狠辣椒,scovillain,M-3,M-B,single,items,9,白色香草,しろいハーブ,0.2,,,,
76,狠辣椒,scovillain,M-3,M-B,single,items,10,博识眼镜,ものしりメガネ,0.1,,,,
76,狠辣椒,scovillain,M-3,M-B,single,abilities,1,心情不定,ムラっけ,74.8,,,,
76,狠辣椒,scovillain,M-3,M-B,single,abilities,2,不眠,ふみん,20.0,,,,
76,狠辣椒,scovillain,M-3,M-B,single,abilities,3,叶绿素,ようりょくそ,5.1,,,,
76,狠辣椒,scovillain,M-3,M-B,single,natures,1,大胆,ずぶとい,53.9,,,,
76,狠辣椒,scovillain,M-3,M-B,single,natures,2,内敛,ひかえめ,14.8,,,,
76,狠辣椒,scovillain,M-3,M-B,single,natures,3,温和,おだやか,12.9,,,,
76,狠辣椒,scovillain,M-3,M-B,single,natures,4,胆小,おくびょう,10.1,,,,
76,狠辣椒,scovillain,M-3,M-B,single,natures,5,悠闲,のんき,2.2,,,,
76,狠辣椒,scovillain,M-3,M-B,single,natures,6,固执,いじっぱり,1.3,,,,
76,狠辣椒,scovillain,M-3,M-B,single,natures,7,冷静,れいせい,0.9,,,,
76,狠辣椒,scovillain,M-3,M-B,single,natures,8,自大,なまいき,0.8,,,,
76,狠辣椒,scovillain,M-3,M-B,single,natures,9,慎重,しんちょう,0.5,,,,
76,狠辣椒,scovillain,M-3,M-B,single,natures,10,慢吞吞,おっとり,0.5,,,,
76,狠辣椒,scovillain,M-3,M-B,single,partners,1,烈咬陆鲨,ガブリアス,,,,,
76,狠辣椒,scovillain,M-3,M-B,single,partners,2,谜拟丘,ミミッキュ,,,,,
76,狠辣椒,scovillain,M-3,M-B,single,partners,3,幽尾玄鱼,イダイトウ(オス),,,,,
76,狠辣椒,scovillain,M-3,M-B,single,partners,4,铝钢桥龙,ブリジュラス,,,,,
76,狠辣椒,scovillain,M-3,M-B,single,partners,5,钢铠鸦,アーマーガア,,,,,
76,狠辣椒,scovillain,M-3,M-B,single,partners,6,魔幻假面喵,マスカーニャ,,,,,
76,狠辣椒,scovillain,M-3,M-B,single,partners,7,雷丘,ライチュウ,,,,,
76,狠辣椒,scovillain,M-3,M-B,single,partners,8,长毛巨魔,オーロンゲ,,,,,
76,狠辣椒,scovillain,M-3,M-B,single,partners,9,姆克鹰,ムクホーク,,,,,
76,狠辣椒,scovillain,M-3,M-B,single,partners,10,晶光花,キラフロル,,,,,
76,狠辣椒,scovillain,M-3,M-B,single,spreads,1,,,23.9,,,,
76,狠辣椒,scovillain,M-3,M-B,single,spreads,2,,,8.8,,,,
76,狠辣椒,scovillain,M-3,M-B,single,spreads,3,,,4.8,,,,
76,狠辣椒,scovillain,M-3,M-B,single,spreads,4,,,3.8,,,,
76,狠辣椒,scovillain,M-3,M-B,single,spreads,5,,,3.3,,,,
76,狠辣椒,scovillain,M-3,M-B,single,spreads,6,,,1.5,,,,
76,狠辣椒,scovillain,M-3,M-B,single,spreads,7,,,1.4,,,,
76,狠辣椒,scovillain,M-3,M-B,single,spreads,8,,,1.3,,,,
76,狠辣椒,scovillain,M-3,M-B,single,spreads,9,,,1.3,,,,
76,狠辣椒,scovillain,M-3,M-B,single,spreads,10,,,1.1,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,moves,1,铠农炮,アーマーキャノン,96.0,fire,special,120,
77,红莲铠骑,armarouge,M-3,M-B,single,moves,2,同命,みちづれ,61.1,ghost,status,,
77,红莲铠骑,armarouge,M-3,M-B,single,moves,3,精神强念,サイコキネシス,52.7,psychic,special,90,
77,红莲铠骑,armarouge,M-3,M-B,single,moves,4,能量球,エナジーボール,34.2,grass,special,90,
77,红莲铠骑,armarouge,M-3,M-B,single,moves,5,广域战力,ワイドフォース,32.0,psychic,special,80,
77,红莲铠骑,armarouge,M-3,M-B,single,moves,6,精神场地,サイコフィールド,31.6,psychic,status,,
77,红莲铠骑,armarouge,M-3,M-B,single,moves,7,波导弹,はどうだん,20.7,fighting,special,80,
77,红莲铠骑,armarouge,M-3,M-B,single,moves,8,戏法空间,トリックルーム,12.8,psychic,status,,
77,红莲铠骑,armarouge,M-3,M-B,single,moves,9,精神冲击,サイコショック,9.0,psychic,special,80,
77,红莲铠骑,armarouge,M-3,M-B,single,moves,10,挺住,こらえる,6.9,normal,status,,
77,红莲铠骑,armarouge,M-3,M-B,single,items,1,气势披带,きあいのタスキ,75.7,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,items,2,生命宝珠,いのちのたま,3.8,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,items,3,文柚果,オボンのみ,2.9,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,items,4,腰木果,シュカのみ,2.8,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,items,5,白色香草,しろいハーブ,2.6,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,items,6,讲究围巾,こだわりスカーフ,2.5,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,items,7,木炭,もくたん,1.3,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,items,8,达人带,たつじんのおび,1.2,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,items,9,先制之爪,せんせいのツメ,1.0,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,items,10,博识眼镜,ものしりメガネ,0.9,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,abilities,1,碎裂铠甲,くだけるよろい,81.5,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,abilities,2,引火,もらいび,18.5,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,natures,1,内敛,ひかえめ,75.7,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,natures,2,胆小,おくびょう,16.8,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,natures,3,冷静,れいせい,3.7,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,natures,4,大胆,ずぶとい,1.4,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,natures,5,温和,おだやか,0.6,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,natures,6,慢吞吞,おっとり,0.6,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,natures,7,急躁,せっかち,0.4,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,natures,8,悠闲,のんき,0.2,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,natures,9,自大,なまいき,0.1,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,natures,10,马虎,うっかりや,0.1,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,partners,1,烈咬陆鲨,ガブリアス,,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,partners,2,雷丘,ライチュウ,,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,partners,3,魔幻假面喵,マスカーニャ,,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,partners,4,谜拟丘,ミミッキュ,,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,partners,5,姆克鹰,ムクホーク,,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,partners,6,巨金怪,メタグロス,,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,partners,7,铝钢桥龙,ブリジュラス,,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,partners,8,大嘴娃,クチート,,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,partners,9,暴鲤龙,ギャラドス,,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,partners,10,九尾（阿罗拉的样子）,アローラキュウコン,,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,spreads,1,,,46.7,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,spreads,2,,,8.4,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,spreads,3,,,5.6,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,spreads,4,,,5.6,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,spreads,5,,,4.8,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,spreads,6,,,4.2,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,spreads,7,,,2.4,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,spreads,8,,,1.6,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,spreads,9,,,0.9,,,,
77,红莲铠骑,armarouge,M-3,M-B,single,spreads,10,,,0.9,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,moves,1,剑舞,つるぎのまい,72.1,normal,status,,
78,蜈蚣王,scolipede,M-3,M-B,single,moves,2,接棒,バトンタッチ,63.2,normal,status,,
78,蜈蚣王,scolipede,M-3,M-B,single,moves,3,守住,まもる,59.2,normal,status,,
78,蜈蚣王,scolipede,M-3,M-B,single,moves,4,地震,じしん,43.9,ground,physical,100,
78,蜈蚣王,scolipede,M-3,M-B,single,moves,5,铁壁,てっぺき,34.6,steel,status,,
78,蜈蚣王,scolipede,M-3,M-B,single,moves,6,汲取,きゅうけつ,31.1,bug,physical,80,
78,蜈蚣王,scolipede,M-3,M-B,single,moves,7,毒击,どくづき,26.7,poison,physical,80,
78,蜈蚣王,scolipede,M-3,M-B,single,moves,8,垃圾射击,ダストシュート,14.0,poison,physical,120,
78,蜈蚣王,scolipede,M-3,M-B,single,moves,9,替身,みがわり,13.8,normal,status,,
78,蜈蚣王,scolipede,M-3,M-B,single,moves,10,超级角击,メガホーン,10.4,bug,physical,120,
78,蜈蚣王,scolipede,M-3,M-B,single,items,1,蜈蚣王进化石,ペンドラナイト,30.3,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,items,2,气势披带,きあいのタスキ,25.1,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,items,3,文柚果,オボンのみ,14.8,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,items,4,吃剩的东西,たべのこし,14.1,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,items,5,心灵香草,メンタルハーブ,4.1,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,items,6,生命宝珠,いのちのたま,3.8,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,items,7,木子果,ラムのみ,1.8,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,items,8,光粉,ひかりのこな,1.2,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,items,9,巧可果,オッカのみ,0.8,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,items,10,白色香草,しろいハーブ,0.5,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,abilities,1,加速,かそく,98.9,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,abilities,2,毒刺,どくのとげ,0.8,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,abilities,3,虫之预感,むしのしらせ,0.3,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,natures,1,爽朗,ようき,32.0,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,natures,2,固执,いじっぱり,29.2,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,natures,3,淘气,わんぱく,18.9,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,natures,4,慎重,しんちょう,13.4,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,natures,5,大胆,ずぶとい,2.1,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,natures,6,温和,おだやか,1.2,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,natures,7,胆小,おくびょう,1.2,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,natures,8,勇敢,ゆうかん,0.4,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,natures,9,天真,むじゃき,0.3,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,natures,10,顽皮,やんちゃ,0.3,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,partners,1,烈咬陆鲨,ガブリアス,,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,partners,2,姆克鹰,ムクホーク,,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,partners,3,雷丘,ライチュウ,,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,partners,4,巨金怪,メタグロス,,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,partners,5,谜拟丘,ミミッキュ,,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,partners,6,九尾（阿罗拉的样子）,アローラキュウコン,,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,partners,7,铝钢桥龙,ブリジュラス,,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,partners,8,长毛巨魔,オーロンゲ,,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,partners,9,皮可西,ピクシー,,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,partners,10,魔幻假面喵,マスカーニャ,,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,spreads,1,,,13.1,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,spreads,2,,,6.9,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,spreads,3,,,5.4,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,spreads,4,,,4.8,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,spreads,5,,,3.3,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,spreads,6,,,3.1,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,spreads,7,,,2.9,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,spreads,8,,,2.7,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,spreads,9,,,1.8,,,,
78,蜈蚣王,scolipede,M-3,M-B,single,spreads,10,,,1.8,,,,
79,布莉姆温,hatterene,M-3,M-B,single,moves,1,戏法空间,トリックルーム,78.5,psychic,status,,
79,布莉姆温,hatterene,M-3,M-B,single,moves,2,魔法火焰,マジカルフレイム,54.0,fire,special,75,
79,布莉姆温,hatterene,M-3,M-B,single,moves,3,精神强念,サイコキネシス,49.8,psychic,special,90,
79,布莉姆温,hatterene,M-3,M-B,single,moves,4,薄雾炸裂,ミストバースト,48.7,fairy,special,100,
79,布莉姆温,hatterene,M-3,M-B,single,moves,5,魔法闪耀,マジカルシャイン,30.7,fairy,special,80,
79,布莉姆温,hatterene,M-3,M-B,single,moves,6,吸取之吻,ドレインキッス,24.8,fairy,special,50,
79,布莉姆温,hatterene,M-3,M-B,single,moves,7,治愈之愿,いやしのねがい,18.1,psychic,status,,
79,布莉姆温,hatterene,M-3,M-B,single,moves,8,冥想,めいそう,16.8,psychic,status,,
79,布莉姆温,hatterene,M-3,M-B,single,moves,9,精神噪音,サイコノイズ,13.6,psychic,special,75,
79,布莉姆温,hatterene,M-3,M-B,single,moves,10,终极吸取,ギガドレイン,11.8,grass,special,75,
79,布莉姆温,hatterene,M-3,M-B,single,items,1,气势披带,きあいのタスキ,42.6,,,,
79,布莉姆温,hatterene,M-3,M-B,single,items,2,文柚果,オボンのみ,20.9,,,,
79,布莉姆温,hatterene,M-3,M-B,single,items,3,吃剩的东西,たべのこし,12.2,,,,
79,布莉姆温,hatterene,M-3,M-B,single,items,4,光之黏土,ひかりのねんど,3.8,,,,
79,布莉姆温,hatterene,M-3,M-B,single,items,5,生命宝珠,いのちのたま,3.2,,,,
79,布莉姆温,hatterene,M-3,M-B,single,items,6,霹霹果,リリバのみ,2.9,,,,
79,布莉姆温,hatterene,M-3,M-B,single,items,7,妖精之羽,ようせいのハネ,2.4,,,,
79,布莉姆温,hatterene,M-3,M-B,single,items,8,大根茎,おおきなねっこ,1.9,,,,
79,布莉姆温,hatterene,M-3,M-B,single,items,9,先制之爪,せんせいのツメ,1.7,,,,
